SCO_id,positions_joined,GeneID,Entry.x,Reviewed.x,Entry Name.x,Protein names.x,Gene_Names_Original.x,Length.x,Gene Names (synonym).x,Entry.y,Reviewed.y,Entry Name.y,Protein names.y,Gene_Names_Original.y,Length.y,Gene Names (synonym).y,KEGG_ID,GO_Terms,GO_Count,Metabolic_Pathways,Pathway_Count,Regulating_TFs,TF_Count,Is_TF,Regulates_Genes,Target_Count,Has_UniProt,Has_KEGG,Has_GO,Has_Pathway,Has_TF_Regulation,Annotation_Score,In_Carbon_Metabolism,In_Amino_Acid_Metabolism,In_Secondary_Metabolism,In_Actinorhodin,In_Prodigiosin,In_Calcium_Dependent_Antibiotic,In_Coelimycin_P1,In_Methylenomycin,In_Desferrioxamine,Functional_Class
SCO0357,LIB#2:C11; LIB#2:D11,SCO0357,Q9RJV3,unreviewed,Q9RJV3_STRCO,Probable GntR-family regulator (Putative secreted protein),SCO0357 SCF41.16c,239.0,,Q9RJV3,unreviewed,Q9RJV3_STRCO,Probable GntR-family regulator (Putative secreted protein),SCO0357 SCF41.16c,239.0,,sco:SCO0357,GO:0003700;GO:0006355,2,,0,"SCO0357,SCO5082,SCO7140,SCO7562",4,True,"SCO0346,SCO0347,SCO0357,SCO0358,SCO0814,SCO0815,SCO3138,SCO4389",8,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0360,LIB#2:E11; LIB#2:F11,SCO0360,Q9RJV0,unreviewed,Q9RJV0_STRCO,"Probable DNA-binding, LacI family, regulator",SCO0360 SCF41.19c,330.0,,Q9RJV0,unreviewed,Q9RJV0_STRCO,"Probable DNA-binding, LacI family, regulator",SCO0360 SCF41.19c,330.0,,sco:SCO0360,GO:0003677;GO:0006355,2,,0,"SCO0610,SCO1289,SCO7351",3,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0376,LIB#2:G11; LIB#2:H11,SCO0376,Q9RJL2,unreviewed,Q9RJL2_STRCO,Transcriptional regulator,SCO0376 SCF62.02,200.0,,Q9RJL2,unreviewed,Q9RJL2_STRCO,Transcriptional regulator,SCO0376 SCF62.02,200.0,,sco:SCO0376,,0,,0,"SCO0376,SCO0927,SCO4450,SCO5017",4,True,"SCO0375,SCO0376,SCO1200,SCO1201,SCO5095,SCO6769,SCO6770",7,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO0407,LIB#2:A12; LIB#2:B12,SCO0407,Q9RJS9,unreviewed,Q9RJS9_STRCO,Transcriptional regulator,SCO0407 SCF51.06,334.0,,Q9RJS9,unreviewed,Q9RJS9_STRCO,Transcriptional regulator,SCO0407 SCF51.06,334.0,,sco:SCO0407,GO:0003677;GO:0006355,2,,0,"SCO1353,SCO2994,SCO3173,SCO4167",4,True,"SCO0405,SCO0406",2,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0414,LIB#2:C12; LIB#2:D12,SCO0414,Q9RJS2,unreviewed,Q9RJS2_STRCO,RNA polymerase sigma factor,SCO0414 SCF51.13c,298.0,,Q9RJS2,unreviewed,Q9RJS2_STRCO,RNA polymerase sigma factor,SCO0414 SCF51.13c,298.0,,sco:SCO0414,GO:0003700;GO:0006352;GO:0006355,3,,0,SCO6286,1,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0421,LIB#2:E12; LIB#2:F12,SCO0421,Q9RJR5,unreviewed,Q9RJR5_STRCO,Two-component response regulator,SCO0421 SCF51.20c,219.0,,Q9RJR5,unreviewed,Q9RJR5_STRCO,Two-component response regulator,SCO0421 SCF51.20c,219.0,,sco:SCO0421,GO:0006355,1,,0,SCO5082,1,True,"SCO0188,SCO0298,SCO0432,SCO0742,SCO0759,SCO0928,SCO0938,SCO0960,SCO1171,SCO1174,SCO1289,SCO1300,SCO1617,SCO1763,SCO1764,SCO1787,SCO1788,SCO1826,SCO1875,SCO2351,SCO2615,SCO2616,SCO2636,SCO2690,SCO2722,SCO2755,SCO2756,SCO2792,SCO2825,SCO2952,SCO3005,SCO3051,SCO3056,SCO3057,SCO3159,SCO3160,SCO3269,SCO3304,SCO3319,SCO3320,SCO3354,SCO3432,SCO3433,SCO3658,SCO3729,SCO3769,SCO3841,SCO3940,SCO3970,SCO4106,SCO4110,SCO4111,SCO4115,SCO5002,SCO5022,SCO5060,SCO5090,SCO5239,SCO5275,SCO5327,SCO5353,SCO5424,SCO5479,SCO5495,SCO5686,SCO5718,SCO5734,SCO5890,SCO5961,SCO6127,SCO6128,SCO6510,SCO6511,SCO6669,SCO6756,SCO6933,SCO6978,SCO6995,SCO7010,SCO7125,SCO7126,SCO7220,SCO7256,SCO7307,SCO7308,SCO7347,SCO7439,SCO7440,SCO7612,SCO7613,SCO7614,SCO7624,SCO7625,SCO7635,SCO7677,SCO7678",96,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0428,LIB#2:G12; LIB#2:H12,SCO0428,Q9RL58,unreviewed,Q9RL58_STRCO,TetR family transcriptional regulator,SCO0428 SCF51A.06,177.0,,Q9RL58,unreviewed,Q9RL58_STRCO,TetR family transcriptional regulator,SCO0428 SCF51A.06,177.0,,sco:SCO0428,GO:0003677,1,,0,"SCO1289,SCO5574,SCO7585",3,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0430,LIB#3:A1; LIB#3:B1,SCO0430,Q9RL56,unreviewed,Q9RL56_STRCO,TetR family transcriptional regulator,SCO0430 SCF51A.08,227.0,,Q9RL56,unreviewed,Q9RL56_STRCO,TetR family transcriptional regulator,SCO0430 SCF51A.08,227.0,,sco:SCO0430,GO:0003677,1,,0,"SCO0430,SCO0520,SCO1098,SCO1135,SCO1904,SCO6675,SCO7585",7,True,"SCO0429,SCO0430,SCO0519,SCO0520,SCO1135,SCO2345,SCO5068,SCO5069,SCO7648",9,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0433,LIB#3:C1; LIB#3:D1,SCO0433,Q9RL53,unreviewed,Q9RL53_STRCO,Transcriptional regulator,SCO0433 SCF51A.11,334.0,,Q9RL53,unreviewed,Q9RL53_STRCO,Transcriptional regulator,SCO0433 SCF51A.11,334.0,,sco:SCO0433,GO:0006355,1,,0,"SCO3201,SCO4167,SCO7552",3,True,"SCO0125,SCO0314,SCO0432,SCO0457,SCO0571,SCO0627,SCO1091,SCO1092,SCO1352,SCO1353,SCO1590,SCO1649,SCO1650,SCO1702,SCO1703,SCO1782,SCO1783,SCO1977,SCO2020,SCO2121,SCO2122,SCO2319,SCO2372,SCO2377,SCO2588,SCO2696,SCO2697,SCO2728,SCO2878,SCO3098,SCO3099,SCO3154,SCO3183,SCO3235,SCO3284,SCO3322,SCO3377,SCO3408,SCO3559,SCO3721,SCO3751,SCO3869,SCO3897,SCO3898,SCO3958,SCO4156,SCO4166,SCO4167,SCO4179,SCO4213,SCO4276,SCO4400,SCO4536,SCO4680,SCO4791,SCO4871,SCO5204,SCO5310,SCO5430,SCO5697,SCO5748,SCO5838,SCO5999,SCO6149,SCO6150,SCO6153,SCO6245,SCO6258,SCO6443,SCO6472,SCO6681,SCO6806,SCO7139,SCO7140,SCO7176,SCO7177,SCO7364,SCO7365,SCO7565,SCO7587,SCO7614,SCO7615,SCO7660",83,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0447,LIB#3:E1; LIB#3:F1,SCO0447,Q9RL39,unreviewed,Q9RL39_STRCO,MarR-family regulatory protein,SCO0447 SCF51A.25,148.0,,Q9RL39,unreviewed,Q9RL39_STRCO,MarR-family regulatory protein,SCO0447 SCF51A.25,148.0,,sco:SCO0447,GO:0003700;GO:0006355,2,,0,"SCO0447,SCO3522,SCO4688,SCO5209,SCO5917,SCO6003,SCO7639,SCO7709",8,True,"SCO0446,SCO0447,SCO0747,SCO0748,SCO2047,SCO2048,SCO3998,SCO7638,SCO7639,SCO7707,SCO7708,SCO7709",12,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0456,LIB#3:G1; LIB#3:H1,SCO0456,Q9RL31,unreviewed,Q9RL31_STRCO,LacI family transcriptional regulator,SCO0456 SCF51A.34,347.0,,Q9RL31,unreviewed,Q9RL31_STRCO,LacI family transcriptional regulator,SCO0456 SCF51A.34,347.0,,sco:SCO0456,GO:0003677;GO:0006355,2,,0,"SCO4167,SCO6358",2,True,"SCO0452,SCO0453",2,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0466,LIB#3:A2; LIB#3:B2,SCO0466,Q9RJG8,unreviewed,Q9RJG8_STRCO,AraC family transcriptional regulator,SCO0466 SCF76.06,327.0,,Q9RJG8,unreviewed,Q9RJG8_STRCO,AraC family transcriptional regulator,SCO0466 SCF76.06,327.0,,sco:SCO0466,GO:0003700;GO:0043565;GO:0006355,3,,0,"SCO2792,SCO4091,SCO4385,SCO5803,SCO7230",5,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0471,LIB#3:C2; LIB#3:D2,SCO0471,Q9RJG3,unreviewed,Q9RJG3_STRCO,AraC family transcriptional regulator,SCO0471 SCF76.11,326.0,,Q9RJG3,unreviewed,Q9RJG3_STRCO,AraC family transcriptional regulator,SCO0471 SCF76.11,326.0,,sco:SCO0471,GO:0003700;GO:0043565;GO:0006355,3,,0,"SCO3291,SCO7142",2,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0485,LIB#3:E2; LIB#3:F2,SCO0485,Q9RK21,unreviewed,Q9RK21_STRCO,TetR-family transcriptional regulator,SCO0485 SCF34.04,203.0,,Q9RK21,unreviewed,Q9RK21_STRCO,TetR-family transcriptional regulator,SCO0485 SCF34.04,203.0,,sco:SCO0485,GO:0003677,1,,0,"SCO0485,SCO1712,SCO1950,SCO3291,SCO3979,SCO5956",6,True,"SCO0484,SCO0485,SCO0970,SCO1412,SCO2027,SCO3010,SCO3046,SCO3167,SCO3168,SCO3463,SCO3472,SCO3603,SCO3978,SCO3979,SCO4091,SCO5038,SCO5223,SCO5383,SCO5384,SCO5448,SCO5777,SCO6198",22,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0487,LIB#3:G2; LIB#3:H2,SCO0487,Q9RK19,unreviewed,Q9RK19_STRCO,MarR-family transcriptional regulator,SCO0487 SCF34.06,168.0,,Q9RK19,unreviewed,Q9RK19_STRCO,MarR-family transcriptional regulator,SCO0487 SCF34.06,168.0,,sco:SCO0487,GO:0003700;GO:0006355,2,,0,"SCO0487,SCO0806,SCO0891,SCO4167,SCO4197,SCO7351",6,True,"SCO0486,SCO0487",2,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0508,LIB#3:A3; LIB#3:B3,SCO0508,Q9RJM3,unreviewed,Q9RJM3_STRCO,TetR family transcriptional regulator,SCO0508 SCF6.04,180.0,,Q9RJM3,unreviewed,Q9RJM3_STRCO,TetR family transcriptional regulator,SCO0508 SCF6.04,180.0,,sco:SCO0508,GO:0003677,1,,0,"SCO4118,SCO5803,SCO7552",3,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0512,LIB#3:C3; LIB#3:D3,SCO0512,Q9RJM0,unreviewed,Q9RJM0_STRCO,Regulatory protein,SCO0512 SCF6.08c,202.0,,Q9RJM0,unreviewed,Q9RJM0_STRCO,Regulatory protein,SCO0512 SCF6.08c,202.0,,sco:SCO0512,GO:0003677,1,,0,"SCO0512,SCO3201,SCO4167",3,True,"SCO0511,SCO0512,SCO0513,SCO4192",4,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0520,LIB#3:E3; LIB#3:F3,SCO0520,Q9RJL5,unreviewed,Q9RJL5_STRCO,TetR family transcriptional regulator,SCO0520 SCF6.16,194.0,,Q9RJL5,unreviewed,Q9RJL5_STRCO,TetR family transcriptional regulator,SCO0520 SCF6.16,194.0,,sco:SCO0520,GO:0003677,1,,0,"SCO0430,SCO0520,SCO3932,SCO5574",4,True,"SCO0429,SCO0430,SCO0519,SCO0520,SCO3029,SCO5068,SCO5069,SCO7648",8,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0521,LIB#3:G3; LIB#3:H3,SCO0521,Q9RJL4,unreviewed,Q9RJL4_STRCO,TetR family transcriptional regulator,SCO0521 SCF11.01 SCF6.17,193.0,,Q9RJL4,unreviewed,Q9RJL4_STRCO,TetR family transcriptional regulator,SCO0521 SCF11.01 SCF6.17,193.0,,sco:SCO0521,GO:0003677,1,,0,SCO5574,1,True,"SCO7588,SCO7589",2,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0523,LIB#3:A4; LIB#3:B4,SCO0523,Q9RK86,unreviewed,Q9RK86_STRCO,Transcriptional regulator,SCO0523 SCF11.03c,145.0,,Q9RK86,unreviewed,Q9RK86_STRCO,Transcriptional regulator,SCO0523 SCF11.03c,145.0,,sco:SCO0523,GO:0043565,1,,0,"SCO2209,SCO3979",2,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0530,LIB#3:C4; LIB#3:D4,SCO0530,Q9RK80,unreviewed,Q9RK80_STRCO,Transcriptional regulator,SCO0530 SCF11.10c,281.0,,Q9RK80,unreviewed,Q9RK80_STRCO,Transcriptional regulator,SCO0530 SCF11.10c,281.0,,sco:SCO0530,GO:0003700;GO:0006355,2,,0,"SCO0264,SCO0530,SCO0582,SCO2792,SCO7585",5,True,"SCO0530,SCO0531",2,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0552,LIB#3:E4; LIB#3:F4,SCO0552,Q9RK58,unreviewed,Q9RK58_STRCO,Response regulator,SCO0552 SCF11.32c,238.0,,Q9RK58,unreviewed,Q9RK58_STRCO,Response regulator,SCO0552 SCF11.32c,238.0,,sco:SCO0552,,0,,0,SCO4091,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO0557,LIB#3:G4; LIB#3:H4,SCO0557,Q9RJI2,unreviewed,Q9RJI2_STRCO,MerR-family transcriptional regulator,SCO0557 SCF73.04,340.0,,Q9RJI2,unreviewed,Q9RJI2_STRCO,MerR-family transcriptional regulator,SCO0557 SCF73.04,340.0,,sco:SCO0557,GO:0003677;GO:0006355,2,,0,"SCO0557,SCO3144",2,True,"SCO0043,SCO0378,SCO0556,SCO0557,SCO0755,SCO1550,SCO1621,SCO1648,SCO2460,SCO2850,SCO3505,SCO4506,SCO4711,SCO4712,SCO6172,SCO6516,SCO6530,SCO6570,SCO6571,SCO7020,SCO7129,SCO7535",22,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0561,LIB#3:A5; LIB#3:B5,SCO0561,Q7BR72,unreviewed,Q7BR72_STRCO,Fe regulatory protein (Ferric uptake regulator homolog),furA furS SCO0561 SCF73.08c,151.0,furS,Q7BR72,unreviewed,Q7BR72_STRCO,Fe regulatory protein (Ferric uptake regulator homolog),furA furS SCO0561 SCF73.08c,151.0,furS,sco:SCO0561,GO:0003700;GO:0006355,2,,0,"SCO3979,SCO5574,SCO7351",3,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0574,LIB#3:C5; LIB#3:D5,SCO0574,Q93RZ6,unreviewed,Q93RZ6_STRCO,IclR-family regulatory protein,SCO0574 SC5G5.06,277.0,,Q93RZ6,unreviewed,Q93RZ6_STRCO,IclR-family regulatory protein,SCO0574 SC5G5.06,277.0,,sco:SCO0574,GO:0003677;GO:0006355,2,,0,"SCO0574,SCO2987",2,True,"SCO0573,SCO0574,SCO4587,SCO4588",4,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0582,LIB#3:E5; LIB#3:F5,SCO0582,Q9RJQ8,unreviewed,Q9RJQ8_STRCO,Transcriptional regulator,SCO0582 SCF55.06,253.0,,Q9RJQ8,unreviewed,Q9RJQ8_STRCO,Transcriptional regulator,SCO0582 SCF55.06,253.0,,sco:SCO0582,GO:0003700;GO:0006355,2,,0,"SCO0582,SCO4167",2,True,"SCO0031,SCO0033,SCO0120,SCO0136,SCO0181,SCO0324,SCO0432,SCO0505,SCO0529,SCO0530,SCO0546,SCO0550,SCO0551,SCO0581,SCO0582,SCO0609,SCO0675,SCO0720,SCO0742,SCO0743,SCO0898,SCO0930,SCO1007,SCO1018,SCO1035,SCO1132,SCO1148,SCO1160,SCO1175,SCO1206,SCO1274,SCO1315,SCO1334,SCO1397,SCO1490,SCO1491,SCO1493,SCO1699,SCO1719,SCO1828,SCO1845,SCO1885,SCO1956,SCO2007,SCO2028,SCO2029,SCO2170,SCO2299,SCO2300,SCO2307,SCO2335,SCO2344,SCO2371,SCO2449,SCO2450,SCO2462,SCO2571,SCO2666,SCO2668,SCO2669,SCO2672,SCO2673,SCO2684,SCO2685,SCO2695,SCO2696,SCO2795,SCO2940,SCO3047,SCO3156,SCO3185,SCO3306,SCO3307,SCO3319,SCO3339,SCO3340,SCO3342,SCO3356,SCO3511,SCO3556,SCO3562,SCO3573,SCO3574,SCO3605,SCO3609,SCO3662,SCO3663,SCO3674,SCO3679,SCO3697,SCO3724,SCO3725,SCO3738,SCO3775,SCO3815,SCO3842,SCO4108,SCO4120,SCO4149,SCO4203,SCO4204,SCO4223,SCO4224,SCO4250,SCO4436,SCO4451,SCO4452,SCO4498,SCO4499,SCO4557,SCO4558,SCO4565,SCO4566,SCO4675,SCO4718,SCO4719,SCO4745,SCO4763,SCO4844,SCO4845,SCO4880,SCO4940,SCO4975,SCO4984,SCO4985,SCO5048,SCO5049,SCO5105,SCO5204,SCO5323,SCO5364,SCO5376,SCO5393,SCO5452,SCO5453,SCO5544,SCO5735,SCO5747,SCO5748,SCO5773,SCO5843,SCO5860,SCO5892,SCO5893,SCO5912,SCO5977,SCO5996,SCO6024,SCO6025,SCO6069,SCO6070,SCO6099,SCO6100,SCO6110,SCO6147,SCO6167,SCO6199,SCO6266,SCO6324,SCO6362,SCO6363,SCO6408,SCO6418,SCO6428,SCO6430,SCO6515,SCO6568,SCO6569,SCO6634,SCO6635,SCO6689,SCO6738,SCO6773,SCO6838,SCO6864,SCO6926,SCO6953,SCO6962,SCO7004,SCO7059,SCO7124,SCO7178,SCO7218,SCO7220,SCO7326,SCO7386,SCO7407,SCO7458,SCO7530,SCO7609,SCO7610,SCO7647,SCO7648,SCO7671,SCO7682,SCO7707,SCO7726,SCO7763",198,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0589,LIB#3:G5; LIB#3:H5,SCO0589,Q9RJQ1,unreviewed,Q9RJQ1_STRCO,LysR-family transcriptional regulator,SCO0589 SCF55.13c,295.0,,Q9RJQ1,unreviewed,Q9RJQ1_STRCO,LysR-family transcriptional regulator,SCO0589 SCF55.13c,295.0,,sco:SCO0589,GO:0003700;GO:0006355,2,,0,"SCO0605,SCO1200,SCO6003,SCO7279",4,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0600,LIB#3:A6; LIB#3:B6,SCO0600,Q9R3I8,unreviewed,Q9R3I8_STRCO,RNA polymerase sigma factor sig8 (SigB),sigB sig8 SCO0600 SCF55.24,281.0,sig8,Q9R3I8,unreviewed,Q9R3I8_STRCO,RNA polymerase sigma factor sig8 (SigB),sigB sig8 SCO0600 SCF55.24,281.0,sig8,sco:SCO0600,GO:0003700;GO:0006352;GO:0006355,3,,0,"SCO2209,SCO4167",2,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0605,LIB#3:C6; LIB#3:D6,SCO0605,Q9RJN9,unreviewed,Q9RJN9_STRCO,AraC-family transcriptional regulator,SCO0605 SCF55.29,311.0,,Q9RJN9,unreviewed,Q9RJN9_STRCO,AraC-family transcriptional regulator,SCO0605 SCF55.29,311.0,,sco:SCO0605,GO:0003700;GO:0043565;GO:0006355,3,,0,"SCO0605,SCO2792,SCO5416,SCO5803,SCO6003,SCO6675,SCO7351,SCO7512,SCO7584",9,True,"SCO0079,SCO0235,SCO0498,SCO0499,SCO0589,SCO0604,SCO0605,SCO0685,SCO0686,SCO0696,SCO0763,SCO0952,SCO0953,SCO1423,SCO1592,SCO1703,SCO1704,SCO1758,SCO1759,SCO2093,SCO2246,SCO2247,SCO2525,SCO2705,SCO2706,SCO2714,SCO2715,SCO2733,SCO2734,SCO2764,SCO2765,SCO2791,SCO3098,SCO3099,SCO3185,SCO3335,SCO3336,SCO3354,SCO3583,SCO3971,SCO4066,SCO4131,SCO4202,SCO4294,SCO4413,SCO4414,SCO4421,SCO4422,SCO4441,SCO4442,SCO4552,SCO4553,SCO4583,SCO4628,SCO4786,SCO4787,SCO4865,SCO4866,SCO4870,SCO4871,SCO4946,SCO4998,SCO4999,SCO5200,SCO5224,SCO5329,SCO5416,SCO5417,SCO5446,SCO5545,SCO5629,SCO5732,SCO5922,SCO6020,SCO6348,SCO6349,SCO6373,SCO6469,SCO6474,SCO6570,SCO6592,SCO6622,SCO6675,SCO6676,SCO6738,SCO6739,SCO6745,SCO6746,SCO7004,SCO7041,SCO7077,SCO7090,SCO7098,SCO7099,SCO7246,SCO7248,SCO7249,SCO7273,SCO7511,SCO7512,SCO7656,SCO7657",102,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO0610,LIB#3:E6; LIB#3:F6,SCO0610,Q9RJN4,unreviewed,Q9RJN4_STRCO,GntR-family transcriptional regulator,SCO0610 SCF55.34,256.0,,Q9RJN4,unreviewed,Q9RJN4_STRCO,GntR-family transcriptional regulator,SCO0610 SCF55.34,256.0,,sco:SCO0610,GO:0003700;GO:0006355,2,,0,"SCO0610,SCO2213,SCO3201,SCO4159,SCO4167,SCO5574,SCO6003",7,True,"SCO0030,SCO0031,SCO0033,SCO0069,SCO0126,SCO0137,SCO0140,SCO0162,SCO0164,SCO0168,SCO0186,SCO0189,SCO0203,SCO0208,SCO0249,SCO0307,SCO0308,SCO0312,SCO0313,SCO0317,SCO0360,SCO0390,SCO0420,SCO0441,SCO0467,SCO0468,SCO0483,SCO0491,SCO0492,SCO0493,SCO0501,SCO0541,SCO0559,SCO0588,SCO0609,SCO0610,SCO0695,SCO0735,SCO0746,SCO0751,SCO0756,SCO0780,SCO0789,SCO0803,SCO0820,SCO0869,SCO0906,SCO0907,SCO0913,SCO0930,SCO0948,SCO0979,SCO0980,SCO1015,SCO1039,SCO1059,SCO1083,SCO1087,SCO1088,SCO1101,SCO1152,SCO1158,SCO1190,SCO1195,SCO1196,SCO1209,SCO1252,SCO1278,SCO1282,SCO1290,SCO1306,SCO1352,SCO1353,SCO1382,SCO1407,SCO1430,SCO1452,SCO1455,SCO1456,SCO1468,SCO1475,SCO1510,SCO1511,SCO1554,SCO1570,SCO1573,SCO1630,SCO1673,SCO1674,SCO1686,SCO1702,SCO1703,SCO1704,SCO1726,SCO1727,SCO1769,SCO1790,SCO1791,SCO1803,SCO1829,SCO1835,SCO1836,SCO1849,SCO1903,SCO1904,SCO1905,SCO1937,SCO1943,SCO1950,SCO1951,SCO1962,SCO1982,SCO2009,SCO2018,SCO2075,SCO2094,SCO2114,SCO2115,SCO2124,SCO2126,SCO2137,SCO2139,SCO2140,SCO2162,SCO2177,SCO2178,SCO2180,SCO2226,SCO2238,SCO2271,SCO2288,SCO2295,SCO2296,SCO2309,SCO2317,SCO2321,SCO2362,SCO2368,SCO2378,SCO2383,SCO2419,SCO2430,SCO2448,SCO2464,SCO2474,SCO2490,SCO2500,SCO2513,SCO2522,SCO2541,SCO2561,SCO2601,SCO2603,SCO2619,SCO2620,SCO2624,SCO2650,SCO2662,SCO2673,SCO2674,SCO2694,SCO2695,SCO2705,SCO2706,SCO2709,SCO2714,SCO2723,SCO2734,SCO2751,SCO2760,SCO2764,SCO2765,SCO2779,SCO2782,SCO2794,SCO2798,SCO2805,SCO2810,SCO2811,SCO2820,SCO2825,SCO2874,SCO2895,SCO2914,SCO2940,SCO2946,SCO2955,SCO2997,SCO2999,SCO3011,SCO3024,SCO3043,SCO3079,SCO3125,SCO3128,SCO3129,SCO3130,SCO3147,SCO3155,SCO3157,SCO3161,SCO3167,SCO3173,SCO3174,SCO3206,SCO3207,SCO3215,SCO3216,SCO3217,SCO3232,SCO3246,SCO3330,SCO3345,SCO3346,SCO3360,SCO3397,SCO3422,SCO3423,SCO3496,SCO3501,SCO3515,SCO3517,SCO3529,SCO3532,SCO3533,SCO3541,SCO3574,SCO3607,SCO3687,SCO3688,SCO3750,SCO3782,SCO3783,SCO3791,SCO3801,SCO3855,SCO3856,SCO3857,SCO3861,SCO3899,SCO3911,SCO3936,SCO3948,SCO3949,SCO3954,SCO3968,SCO3972,SCO3990,SCO4009,SCO4016,SCO4020,SCO4051,SCO4052,SCO4069,SCO4073,SCO4074,SCO4089,SCO4090,SCO4108,SCO4110,SCO4114,SCO4163,SCO4167,SCO4168,SCO4188,SCO4201,SCO4202,SCO4223,SCO4224,SCO4225,SCO4249,SCO4265,SCO4266,SCO4276,SCO4300,SCO4301,SCO4336,SCO4361,SCO4362,SCO4383,SCO4392,SCO4393,SCO4395,SCO4407,SCO4408,SCO4435,SCO4438,SCO4439,SCO4443,SCO4452,SCO4473,SCO4483,SCO4484,SCO4487,SCO4503,SCO4513,SCO4514,SCO4526,SCO4584,SCO4585,SCO4609,SCO4610,SCO4624,SCO4628,SCO4631,SCO4638,SCO4641,SCO4644,SCO4664,SCO4665,SCO4670,SCO4671,SCO4699,SCO4705,SCO4730,SCO4746,SCO4798,SCO4801,SCO4882,SCO4883,SCO4898,SCO4899,SCO4908,SCO4972,SCO4975,SCO5002,SCO5010,SCO5042,SCO5053,SCO5080,SCO5086,SCO5092,SCO5096,SCO5126,SCO5138,SCO5152,SCO5153,SCO5158,SCO5174,SCO5180,SCO5183,SCO5185,SCO5186,SCO5246,SCO5255,SCO5256,SCO5257,SCO5274,SCO5286,SCO5301,SCO5302,SCO5311,SCO5312,SCO5318,SCO5319,SCO5330,SCO5331,SCO5364,SCO5396,SCO5397,SCO5415,SCO5416,SCO5429,SCO5433,SCO5453,SCO5454,SCO5455,SCO5470,SCO5474,SCO5499,SCO5518,SCO5535,SCO5544,SCO5577,SCO5579,SCO5582,SCO5608,SCO5612,SCO5640,SCO5651,SCO5706,SCO5750,SCO5751,SCO5784,SCO5814,SCO5818,SCO5819,SCO5842,SCO5895,SCO5953,SCO5967,SCO5968,SCO5972,SCO5973,SCO5978,SCO5984,SCO5995,SCO6004,SCO6014,SCO6057,SCO6080,SCO6081,SCO6084,SCO6144,SCO6150,SCO6160,SCO6163,SCO6172,SCO6173,SCO6175,SCO6198,SCO6228,SCO6229,SCO6245,SCO6253,SCO6260,SCO6263,SCO6300,SCO6341,SCO6345,SCO6360,SCO6420,SCO6428,SCO6463,SCO6506,SCO6559,SCO6573,SCO6574,SCO6582,SCO6588,SCO6593,SCO6640,SCO6661,SCO6672,SCO6686,SCO6687,SCO6689,SCO6696,SCO6747,SCO6748,SCO6773,SCO6775,SCO6780,SCO6793,SCO6806,SCO6820,SCO6849,SCO6881,SCO6928,SCO6935,SCO6936,SCO6945,SCO6946,SCO6985,SCO6995,SCO7023,SCO7068,SCO7093,SCO7114,SCO7121,SCO7150,SCO7158,SCO7195,SCO7233,SCO7250,SCO7252,SCO7264,SCO7282,SCO7326,SCO7350,SCO7354,SCO7368,SCO7397,SCO7444,SCO7458,SCO7481,SCO7499,SCO7500,SCO7552,SCO7555,SCO7683,SCO7684,SCO7685,SCO7689,SCO7749,SCO7750,SCO7751",487,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
